MeetingID,MeetingTypeID,SubjectID,Meeting_date,Link,LanguageID,TranslatorID,Price,StationaryID,RoomID
533,2,22,2023-10-08 11:15:00,https://teams.microsoft.com/l/meetup-join/yf0prxtwc0idjrutqsj3,6,,59.99,,
739,1,25,2025-01-26 11:15:00,,6,,49.99,23,121
482,2,20,2024-12-06 11:15:00,https://teams.microsoft.com/l/meetup-join/uaiwgb1i87r9sfyq40ux,6,,29.99,,
531,2,22,2023-11-18 14:45:00,https://teams.microsoft.com/l/meetup-join/03bc02pdjfpo2o8ec5kj,6,,59.99,,
697,1,20,2024-01-21 13:00:00,,1,101,59.99,16,129
709,1,20,2025-01-26 14:45:00,,6,,49.99,18,121
515,2,22,2023-12-27 11:15:00,https://teams.microsoft.com/l/meetup-join/z2pzq1g2rijn8huycasb,6,,49.99,,
500,2,21,2024-10-13 11:15:00,https://teams.microsoft.com/l/meetup-join/audzkvz6np6wbx965q8o,6,,49.99,,
508,2,21,2024-12-23 13:00:00,https://teams.microsoft.com/l/meetup-join/lu2toy9dgk0y18f4hp7x,1,105,49.99,,
179,2,4,2024-04-01 10:00:00,https://teams.microsoft.com/l/meetup-join/ubmg3j1giozck9w6s47d,6,,49.99,,
571,2,25,2023-10-16 13:00:00,https://teams.microsoft.com/l/meetup-join/gn9t7fcqd3107k3d46tv,6,,29.99,,
528,2,22,2024-10-22 14:45:00,https://teams.microsoft.com/l/meetup-join/0mfcjdr6xem57u4xv5w0,6,,59.99,,
493,2,20,2023-12-27 14:45:00,https://teams.microsoft.com/l/meetup-join/ssfn9ruowzhf41gwnikw,6,,59.99,,
534,2,22,2024-11-27 13:00:00,https://teams.microsoft.com/l/meetup-join/4zzgocduwmx9eo2gr175,6,,49.99,,
130,2,2,2024-01-13 11:15:00,https://teams.microsoft.com/l/meetup-join/n9te68hdkdgczhvlkf5e,6,,49.99,,
467,2,20,2023-11-10 11:15:00,https://teams.microsoft.com/l/meetup-join/7h1nndpc8l9rio9xjmzx,6,,29.99,,
658,1,7,2025-01-21 11:15:00,,6,,49.99,9,119
679,1,15,2025-01-26 10:00:00,,1,101,29.99,13,123
629,1,1,2025-01-28 13:00:00,,6,,49.99,4,117
701,1,19,2024-06-27 13:00:00,,6,,49.99,17,115
559,2,24,2024-05-22 14:45:00,https://teams.microsoft.com/l/meetup-join/dqjlrdwf5lfwg8la6hev,6,,59.99,,
492,2,20,2024-11-06 10:00:00,https://teams.microsoft.com/l/meetup-join/qxex89cgojbokye39whz,5,100,29.99,,
715,1,17,2025-01-26 11:15:00,,6,,29.99,19,104
598,2,25,2024-11-19 10:00:00,https://teams.microsoft.com/l/meetup-join/au7wqpl1fa7pj4bldnts,6,,59.99,,
721,1,21,2024-01-22 11:15:00,,6,,49.99,20,125
595,2,25,2024-01-06 10:00:00,https://teams.microsoft.com/l/meetup-join/ta5impx5lzs90ce6e83j,2,104,59.99,,
740,1,25,2025-01-24 13:00:00,,2,106,59.99,23,103
556,2,24,2024-06-16 10:00:00,https://teams.microsoft.com/l/meetup-join/iq74dht4p9qksk0i4hcj,2,107,29.99,,
639,1,10,2024-01-21 10:00:00,,6,,59.99,6,106
483,2,20,2023-10-22 11:15:00,https://teams.microsoft.com/l/meetup-join/padjrmibnmdpll9yxccy,6,,49.99,,
256,2,8,2024-05-18 11:15:00,https://teams.microsoft.com/l/meetup-join/dv7jnwcbj5e3tm1968s6,6,,29.99,,
692,1,16,2024-01-24 14:45:00,,6,,29.99,15,113
248,2,8,2024-06-13 14:45:00,https://teams.microsoft.com/l/meetup-join/v7p01pjw7ao3zb34tbi3,6,,29.99,,
572,2,25,2024-12-20 14:45:00,https://teams.microsoft.com/l/meetup-join/bkgb9o47tgah3phdl455,6,,59.99,,
731,1,23,2024-06-25 10:00:00,,6,,59.99,22,119
170,2,4,2024-06-17 10:00:00,https://teams.microsoft.com/l/meetup-join/5m8kk0z7wqouzhu8igzl,6,,29.99,,
650,1,10,2025-01-24 13:00:00,,6,,29.99,8,111
546,2,23,2024-03-15 14:45:00,https://teams.microsoft.com/l/meetup-join/sduxsoq2gnz1naefixnf,6,,29.99,,
484,2,20,2024-11-10 13:00:00,https://teams.microsoft.com/l/meetup-join/atp9xmh8jism0fm8jurt,6,,49.99,,
707,1,20,2025-01-23 11:15:00,,6,,59.99,18,113
517,2,22,2023-10-02 11:15:00,https://teams.microsoft.com/l/meetup-join/s3glw0y9hbpw20ng8dkt,6,,29.99,,
713,1,17,2025-01-25 13:00:00,,6,,49.99,19,103
287,2,10,2024-10-08 14:45:00,https://teams.microsoft.com/l/meetup-join/pwz76ttnygexnw5cm2zm,6,,59.99,,
586,2,25,2025-01-19 10:00:00,https://teams.microsoft.com/l/meetup-join/tybcohgk8fswcc877gb5,6,,49.99,,
113,2,1,2025-01-20 14:45:00,https://teams.microsoft.com/l/meetup-join/vxis8csmwozfw75bn38m,6,,59.99,,
496,2,21,2024-10-04 11:15:00,https://teams.microsoft.com/l/meetup-join/59lh3nxn52gqwibw656f,6,,29.99,,
643,1,9,2024-06-27 14:45:00,,6,,59.99,7,131
267,2,9,2024-06-18 11:15:00,https://teams.microsoft.com/l/meetup-join/qivyezzv8gh0ku13asiq,6,,29.99,,
616,1,4,2024-06-24 11:15:00,,3,109,59.99,2,132
728,1,25,2024-01-22 11:15:00,,6,,29.99,21,119
486,2,20,2024-11-25 10:00:00,https://teams.microsoft.com/l/meetup-join/2ve2jxkm9d56tmiguz68,6,,29.99,,
193,2,5,2023-11-03 14:45:00,https://teams.microsoft.com/l/meetup-join/lrr7dm2t61b70cazl6zo,6,,29.99,,
596,2,25,2024-10-22 11:15:00,https://teams.microsoft.com/l/meetup-join/2joe12rhtsv46jlgz2u5,6,,59.99,,
732,1,23,2024-06-25 11:15:00,,6,,49.99,22,107
550,2,23,2024-04-18 13:00:00,https://teams.microsoft.com/l/meetup-join/mu3lucm7aahf2baggrsa,6,,49.99,,
590,2,25,2024-12-01 13:00:00,https://teams.microsoft.com/l/meetup-join/u5epfng0tu4o9a86xu59,6,,49.99,,
136,2,2,2023-10-19 13:00:00,https://teams.microsoft.com/l/meetup-join/7rbi1uy263q8tyevlc1o,6,,49.99,,
736,1,25,2025-01-21 10:00:00,,6,,49.99,23,115
376,2,15,2023-12-09 11:15:00,https://teams.microsoft.com/l/meetup-join/ecy6862tvw47hy0qc0vp,6,,29.99,,
693,1,17,2024-01-22 13:00:00,,6,,49.99,15,132
544,2,23,2024-05-04 14:45:00,https://teams.microsoft.com/l/meetup-join/nmaw4x6n8nw6mtpy54ml,6,,49.99,,
551,2,23,2024-02-14 11:15:00,https://teams.microsoft.com/l/meetup-join/m8kgi6r0ov3s7a8wvynf,6,,59.99,,
513,2,22,2023-12-18 11:15:00,https://teams.microsoft.com/l/meetup-join/iineb99ztpcgiqbzcv74,6,,29.99,,
659,1,6,2025-01-21 11:15:00,,6,,59.99,9,106
389,2,15,2024-12-18 11:15:00,https://teams.microsoft.com/l/meetup-join/xujgtnyjapfk77d9799u,6,,49.99,,
360,2,14,2024-03-16 11:15:00,https://teams.microsoft.com/l/meetup-join/4tdnobymej0uvhdes2wj,6,,59.99,,
506,2,21,2024-11-08 14:45:00,https://teams.microsoft.com/l/meetup-join/d9rc1xxvmjfykye4r6j0,6,,29.99,,
649,1,10,2025-01-27 14:45:00,,6,,49.99,8,116
555,2,24,2024-02-12 13:00:00,https://teams.microsoft.com/l/meetup-join/s67d3d15o7ugtbc6c4cm,6,,29.99,,
549,2,23,2024-05-28 11:15:00,https://teams.microsoft.com/l/meetup-join/odrv0rrx93ge8pfbifvw,6,,59.99,,
554,2,24,2024-03-17 14:45:00,https://teams.microsoft.com/l/meetup-join/uy8tckmmyobulevy65ze,6,,59.99,,
520,2,22,2024-12-10 14:45:00,https://teams.microsoft.com/l/meetup-join/3ub6h94ufy2k3eyu1t14,6,,59.99,,
547,2,23,2024-03-04 14:45:00,https://teams.microsoft.com/l/meetup-join/d5sylbi62bb882iyuymm,3,100,29.99,,
617,1,4,2024-06-21 10:00:00,,6,,29.99,2,120
657,1,6,2025-01-24 10:00:00,,6,,49.99,9,105
100,2,1,2023-10-16 11:15:00,https://teams.microsoft.com/l/meetup-join/h0u90aaizdgh453fzu8k,6,,49.99,,
408,2,16,2023-10-25 14:45:00,https://teams.microsoft.com/l/meetup-join/uckeq870lfk3c72blz2n,1,103,49.99,,
676,1,14,2024-06-22 10:00:00,,6,,29.99,12,118
584,2,25,2024-12-22 14:45:00,https://teams.microsoft.com/l/meetup-join/izkwieblok3t7tt8jy6e,6,,49.99,,
512,2,21,2024-12-02 11:15:00,https://teams.microsoft.com/l/meetup-join/uoeiyhnes3iul2nc10bn,1,108,29.99,,
671,1,15,2024-01-28 10:00:00,,6,,59.99,11,126
719,1,21,2024-01-26 13:00:00,,6,,29.99,20,104
726,1,25,2024-01-27 13:00:00,,6,,59.99,21,105
471,2,20,2023-11-04 14:45:00,https://teams.microsoft.com/l/meetup-join/10q6wafu2ji2ddi9j515,6,,29.99,,
505,2,21,2023-12-25 11:15:00,https://teams.microsoft.com/l/meetup-join/ue0f9pd86oe9ocp9kprj,6,,59.99,,
734,1,24,2024-06-28 13:00:00,,6,,49.99,22,125
581,2,25,2023-11-28 10:00:00,https://teams.microsoft.com/l/meetup-join/b0e53cutxx5snbmf1xgy,1,100,59.99,,
587,2,25,2023-10-17 10:00:00,https://teams.microsoft.com/l/meetup-join/kpgiju5ud2qtzub165e3,6,,59.99,,
705,1,18,2024-06-27 10:00:00,,6,,49.99,17,112
718,1,21,2024-01-24 14:45:00,,6,,59.99,20,122
545,2,23,2024-04-18 14:45:00,https://teams.microsoft.com/l/meetup-join/srt39hl69qgdz1ywz01u,6,,29.99,,
132,2,2,2023-10-03 14:45:00,https://teams.microsoft.com/l/meetup-join/dd64775zgpoc5pdk0mlq,6,,29.99,,
472,2,20,2024-10-31 11:15:00,https://teams.microsoft.com/l/meetup-join/v1vcu7faq7v8vkkdf8wd,6,,29.99,,
498,2,21,2024-12-25 13:00:00,https://teams.microsoft.com/l/meetup-join/r1yvcoah64srpmnwfku0,4,105,49.99,,
706,1,20,2025-01-22 11:15:00,,6,,29.99,18,129
251,2,8,2024-05-18 13:00:00,https://teams.microsoft.com/l/meetup-join/k3xoddui3qtxc2c2brch,6,,49.99,,
593,2,25,2023-10-07 14:45:00,https://teams.microsoft.com/l/meetup-join/0qq10q1wyuze2v9bhcmz,6,,49.99,,
684,1,12,2025-01-21 10:00:00,,6,,29.99,14,119
651,1,10,2025-01-28 10:00:00,,6,,29.99,8,132
573,2,25,2023-10-11 10:00:00,https://teams.microsoft.com/l/meetup-join/rp7asdd66lex29dd4mfc,6,,59.99,,
569,2,25,2024-01-11 10:00:00,https://teams.microsoft.com/l/meetup-join/k91x18o0s3jsz211rm4a,2,107,29.99,,
172,2,4,2024-03-07 10:00:00,https://teams.microsoft.com/l/meetup-join/ju3kbpchcurda7xq27f6,3,100,29.99,,
615,1,3,2024-06-25 14:45:00,,6,,29.99,2,103
561,2,24,2024-03-21 10:00:00,https://teams.microsoft.com/l/meetup-join/3y0dwel1wc027tdg7eeh,6,,29.99,,
623,1,5,2025-01-21 11:15:00,,6,,59.99,3,114
535,2,22,2024-01-08 14:45:00,https://teams.microsoft.com/l/meetup-join/9pvftj5d848tmiqe98x2,1,103,29.99,,
656,1,7,2025-01-26 10:00:00,,2,104,59.99,9,122
669,1,15,2024-01-24 10:00:00,,1,101,59.99,11,103
665,1,12,2024-01-22 11:15:00,,6,,49.99,10,128
399,2,16,2024-12-27 11:15:00,https://teams.microsoft.com/l/meetup-join/8pypl5rz1xcblvl01mfb,6,,29.99,,
723,1,25,2024-01-23 11:15:00,,4,102,29.99,21,116
716,1,16,2025-01-25 13:00:00,,6,,49.99,19,129
583,2,25,2024-01-20 10:00:00,https://teams.microsoft.com/l/meetup-join/mgqnofig6lbtflb4a3ut,6,,29.99,,
479,2,20,2023-11-23 13:00:00,https://teams.microsoft.com/l/meetup-join/tdxa124tofjcl0ckqsk1,2,106,29.99,,
637,1,6,2024-01-23 10:00:00,,6,,49.99,5,106
475,2,20,2023-11-21 14:45:00,https://teams.microsoft.com/l/meetup-join/xl3fs5d55b28jgs2692h,6,,49.99,,
540,2,22,2024-10-21 10:00:00,https://teams.microsoft.com/l/meetup-join/f2chk1kblu08bvia9jy2,6,,59.99,,
672,1,14,2024-06-23 13:00:00,,5,100,59.99,12,118
382,2,15,2023-12-12 13:00:00,https://teams.microsoft.com/l/meetup-join/g7e3qqrugx3xkmtfkmto,6,,59.99,,
696,1,20,2024-01-25 14:45:00,,6,,59.99,16,131
564,2,24,2024-04-30 13:00:00,https://teams.microsoft.com/l/meetup-join/po2wwrvjt3ypfzzi1pqw,6,,59.99,,
220,2,6,2024-10-18 10:00:00,https://teams.microsoft.com/l/meetup-join/3laf4zpy3xwn8fxl3mpw,6,,49.99,,
625,1,5,2025-01-24 11:15:00,,6,,29.99,3,109
109,2,1,2024-11-26 14:45:00,https://teams.microsoft.com/l/meetup-join/dep8lpbb6pz24n3im95c,6,,59.99,,
523,2,22,2023-11-02 11:15:00,https://teams.microsoft.com/l/meetup-join/h21dnx18s60r5cc000j9,6,,59.99,,
680,1,15,2025-01-23 10:00:00,,6,,59.99,13,120
668,1,15,2024-01-23 13:00:00,,5,108,29.99,11,120
530,2,22,2024-10-23 11:15:00,https://teams.microsoft.com/l/meetup-join/ai3dxgsy67q952g67a8v,1,102,29.99,,
737,1,25,2025-01-25 13:00:00,,6,,49.99,23,123
542,2,23,2024-06-13 11:15:00,https://teams.microsoft.com/l/meetup-join/36g4yajva9msotwdv1yu,6,,49.99,,
105,2,1,2024-12-17 11:15:00,https://teams.microsoft.com/l/meetup-join/wfw5sc2vebfvh1n207f5,6,,59.99,,
536,2,22,2024-11-15 14:45:00,https://teams.microsoft.com/l/meetup-join/jnr4wi68v6jydlw2i45d,1,105,29.99,,
609,1,5,2024-01-28 13:00:00,,6,,49.99,1,128
708,1,20,2025-01-26 13:00:00,,6,,59.99,18,106
511,2,21,2024-01-10 14:45:00,https://teams.microsoft.com/l/meetup-join/4pwy0se35qvg1qteb30y,6,,59.99,,
678,1,13,2024-06-24 13:00:00,,6,,29.99,12,126
562,2,24,2024-06-08 14:45:00,https://teams.microsoft.com/l/meetup-join/f3c4o0dr4djliztx2ga2,6,,49.99,,
387,2,15,2024-10-27 10:00:00,https://teams.microsoft.com/l/meetup-join/zgy9ugykmxpif3kqlbv4,2,107,29.99,,
666,1,12,2024-01-23 11:15:00,,5,108,29.99,10,103
430,2,17,2024-01-16 10:00:00,https://teams.microsoft.com/l/meetup-join/w7j0vh2bf0jtfk5bxz58,6,,59.99,,
510,2,21,2024-10-16 14:45:00,https://teams.microsoft.com/l/meetup-join/mt43mdk95oqhiwsom7j9,1,108,59.99,,
368,2,14,2024-05-29 14:45:00,https://teams.microsoft.com/l/meetup-join/vdbzxivbpgjn7ly0nzoq,6,,49.99,,
541,2,23,2024-05-17 11:15:00,https://teams.microsoft.com/l/meetup-join/detnf670yoc0ec061tzm,6,,59.99,,
139,2,2,2024-10-29 11:15:00,https://teams.microsoft.com/l/meetup-join/c9e782w4z2h5twyp6dln,6,,29.99,,
397,2,16,2024-12-24 13:00:00,https://teams.microsoft.com/l/meetup-join/0qjnfm74a0eqm2ee8das,4,107,49.99,,
114,2,1,2023-11-19 10:00:00,https://teams.microsoft.com/l/meetup-join/gnthxjh84yl3wk8j8qmy,6,,59.99,,
477,2,20,2023-11-23 14:45:00,https://teams.microsoft.com/l/meetup-join/8jnk5m1pnnrgvs5huvc3,6,,59.99,,
369,2,14,2024-02-21 11:15:00,https://teams.microsoft.com/l/meetup-join/czr5prur00se7k77wuqa,6,,49.99,,
539,2,22,2023-11-05 14:45:00,https://teams.microsoft.com/l/meetup-join/5gtg02j9swd314h1pvdb,6,,49.99,,
385,2,15,2024-11-03 10:00:00,https://teams.microsoft.com/l/meetup-join/lj10zelazoxrzui5231y,6,,49.99,,
667,1,15,2024-01-23 14:45:00,,6,,59.99,11,123
233,2,7,2023-12-19 13:00:00,https://teams.microsoft.com/l/meetup-join/gywrnesy9usa9ugrs293,6,,29.99,,
485,2,20,2023-11-29 14:45:00,https://teams.microsoft.com/l/meetup-join/x6kxlpvmekzzg0beoi12,6,,29.99,,
729,1,25,2024-01-26 13:00:00,,1,103,29.99,21,130
548,2,23,2024-02-10 13:00:00,https://teams.microsoft.com/l/meetup-join/cfppx80691duod9534rc,6,,49.99,,
626,1,1,2025-01-22 10:00:00,,6,,49.99,4,110
592,2,25,2024-11-01 10:00:00,https://teams.microsoft.com/l/meetup-join/qqgyzjiqexe31jf30523,1,102,59.99,,
286,2,10,2023-10-25 10:00:00,https://teams.microsoft.com/l/meetup-join/dsd25yib3nlm1avvigmc,6,,29.99,,
582,2,25,2024-12-07 13:00:00,https://teams.microsoft.com/l/meetup-join/xr6wsfjrfg7dfkexwm7n,6,,49.99,,
642,1,10,2024-01-25 10:00:00,,6,,59.99,6,132
468,2,20,2024-12-04 10:00:00,https://teams.microsoft.com/l/meetup-join/o7nvbkn0v2qr43rghvnl,6,,29.99,,
246,2,8,2024-03-21 11:15:00,https://teams.microsoft.com/l/meetup-join/tvgq3zdkjhepd98xgfv9,6,,29.99,,
553,2,24,2024-05-17 10:00:00,https://teams.microsoft.com/l/meetup-join/iqs9b6ri8ydy6ozb12v7,6,,49.99,,
238,2,7,2025-01-17 11:15:00,https://teams.microsoft.com/l/meetup-join/cxpqxzl2kl9aul7w2wrn,1,101,29.99,,
211,2,6,2023-12-22 14:45:00,https://teams.microsoft.com/l/meetup-join/t14zd9t8efnq9x6pa13r,6,,59.99,,
521,2,22,2023-11-11 13:00:00,https://teams.microsoft.com/l/meetup-join/dmzb1rnzgzbjcyybroyk,6,,29.99,,
724,1,25,2024-01-21 14:45:00,,5,105,49.99,21,129
612,1,3,2024-06-26 11:15:00,,6,,49.99,2,131
525,2,22,2023-10-17 13:00:00,https://teams.microsoft.com/l/meetup-join/shfrblro43kau23xp4u5,6,,59.99,,
131,2,2,2024-11-17 14:45:00,https://teams.microsoft.com/l/meetup-join/a6tfoo0ak602dznguzjr,4,107,59.99,,
576,2,25,2024-10-23 10:00:00,https://teams.microsoft.com/l/meetup-join/y2p97dqmiff1dhtjxqku,6,,29.99,,
557,2,24,2024-06-04 13:00:00,https://teams.microsoft.com/l/meetup-join/wavruyqy2zpay2d56hnx,6,,49.99,,
627,1,2,2025-01-21 14:45:00,,6,,59.99,4,129
491,2,20,2024-01-03 10:00:00,https://teams.microsoft.com/l/meetup-join/nr0qyt1hd6nel6cyuuz3,6,,49.99,,
451,2,19,2024-03-23 13:00:00,https://teams.microsoft.com/l/meetup-join/zu2ayd48gb4n90ok8wdj,6,,59.99,,
574,2,25,2024-10-19 10:00:00,https://teams.microsoft.com/l/meetup-join/9za1ndjz9khfuqpc40q6,6,,59.99,,
681,1,15,2025-01-27 14:45:00,,6,,29.99,13,106
155,2,3,2024-03-23 14:45:00,https://teams.microsoft.com/l/meetup-join/gv3sg0xhc4ijvxk2adgr,6,,59.99,,
117,2,1,2024-11-10 10:00:00,https://teams.microsoft.com/l/meetup-join/emjc3v7dz3fdtrgd3e99,6,,49.99,,
125,2,1,2024-12-15 11:15:00,https://teams.microsoft.com/l/meetup-join/n2gwkwtt4949gqwbxjta,6,,59.99,,
570,2,25,2024-11-12 11:15:00,https://teams.microsoft.com/l/meetup-join/jgc1io65vzv6s5r9yshh,6,,49.99,,
